url,label
http://safgg34rfdfweqdas.epizy.com/index.htm&amp;data=02%7C01%7C%7C081c221d80ab4d35e7ed08d7e7b30aca%7C46326bff992841a0baca17c16c94ea99%7C0%7C0%7C637232628468819954&amp;sdata=GXjJ2OTE/d80oMnj63x0IV3Ov7gvgXPF7DZnceDiF5o=&amp;reserved=0&amp;data=02%7C01%7C%7Cef0d6f6a2c954920d97908d7e7d482d4%7C46326bff992841a0baca17c16c94ea99%7C0%7C0%7C637232772217185326&amp;sdata=Xf906ly3rgn/1hLOPu77Cd9Aqo5qOU7nrVxdMAu50g8=&amp;reserved=0,1
www.mozilla.org/projects/xslt/,1
https://decan.net.cn,0
https://wylderun.com,0
http://vyce.com.mx/images/M_images/vodafone.co.uk/,1
naziawasif.com.au,1
tavmjong.free.fr/INKSCAPE/MANUAL/web/svg_tests.php,1
https://newnetherlandinstitute.org,0
https://botanicgardens.ie,0
https://life-care.ro,0
https://gomez.gr,0
www.tennessee.gov/sos/charity/gaming/index.htm,1
gosd.keepingbalanced.com.au,1
ksouyewwzudine.com,1
https://gudfilm15.art,0
www.chebucto.ns.ca/~af380/Tips.html,1
https://bbiz.info,0
https://allenpike.com,0
https://usmall.ru,0
https://cryptomator.org,0
www.tackimac.com/1-800-634-1062/htmlpages/golf.html,1
sitemaps.blogspot.com/2006/07/more-control-over-page-snippets.html,1
realworldqualitysys.tripod.com/home.html,1
https://genlifeng.com,0
www.well.com/~jax/rcfb/vm.html,1
https://giftsandcare.com,0
https://pokervip.com,0
https://genipaper.com/Service-client/myaccount/confirm=identity,1
https://gruffrika.icu,0
https://aolnk.ru,0
https://bustybus.com,0
https://hnxjh.com,0
https://whhaiyunhaicaofang.cn,0
www.gammon.com.au/pennmush/win32mush.htm,1
https://wowdl.net,0
sourceforge.net/projects/geocode/,1
www.angelfire.com/on3/BloodFangs/,1
https://budtv-ultra.com,0
en.wikibooks.org/wiki/Java_Persistence,1
www.bcl.hamilton.ie/~barak/oaklisp/,1
https://nannara.com,0
https://iimb.ac.in,0
https://ocasioenterprises.com,0
udk.openoffice.org/python/python-bridge.html,1
https://viorica.md,0
svandecka.com,1
wteflv0drz.nmcvk4izff.madpendesign.com.au,1
https://goworkla.cn,0
https://sklabs.dev,0
https://europeanclimate.org,0
moscova.inria.fr/jocaml/,1
https://sustec.ru,0
groups.yahoo.com/group/windowsxpgroup/,1
tools.ietf.org/html/rfc1934,1
study-by.com,1
www.owdna.org/History/history15.htm,1
tokenins.xyz,1
www.kowalkiewicz.net/marek,1
bengross.com/smallunix.html,1
http://18in08film.blogspot.com/2009/09/documento.html?,1
www.hot.ee/steelace/Contents.htm,1
www.cs.umd.edu/~ben/,1
https://jacksonphysiciansearch.com,0
https://nrtllc.com,0
www.theregister.co.uk/2000/12/06/wipo_domain_dispute_coup_continues/,1
https://emandate.in,0
www.tek-tips.com/threadminder.cfm?pid=810,1
https://jaygah.net,0
https://goku55vip.cfd,0
http://activelogisticsltd.com/fileout/login.php,1
www.iceows.com/HomePageUS.html,1
https://infocallp.edu.bo,0
https://hostcolor.net,0
https://dubaimewah.com,0
https://kupidon.toys,0
https://alpineiq.com,0
sharpedgepromotions.com,1
ps2.ign.com/objects/823/823204.html,1
php.holtsmark.no/base64img/,1
https://gites-de-france-haute-savoie.com,0
https://tilebar-vis.com,0
https://manatoki469.net,0
www.cs.technion.ac.il/~francez/,1
www.gamespot.com/ds/action/harrypotterandthegobletoffire/,1
transcription-braille.com,1
sites.google.com/site/importautostocanada/Home,1
kine.web4me.fr,1
https://sanbernardino.gov,0
https://wacom.com,0
www.rug.nl/fmo/,1
www.setbit.org/lt.html,1
https://sable.asia,0
https://www.acesso-portal.com/desktop.inicial.php?app=https://www.itau.com.br/cartoes/itaucard20,1
yamanager.ru,1
https://turris.cz,0
https://publish.comcast.net/dpath/hQxcl5fuMMjyBtkGgjELs-r_ALJpygX-OwuIhiFPEBzLEXLFIhCksZenL6laeAQyWfOC9__pp8tkUfwYt8djbhaf_4VKHBzEL5CA7TEx927dg5fO4h88phjjwnE5MybE/,1
https://animego.lol,0
thehouseofcards.com/retail/pit.html,1
www.freewebs.com/tckpicsandnews/,1
www.chessguru.net/chess_rules/,1
https://tomware.it,0
www.scc.net/~indra/matrix/,1
www.nordson.com/nonwovens/products.htm,1
www.materialsengineer.com/G-used-equipment.htm,1
www.anchorautoclave.com/anchorautoclave.com/,1
https://magnoliaruneqcenter.com,0
https://tele789.net,0
https://andrealichtenstein.de/Anna/Main.htm,1
www.writerswrite.com/research/,1
http://www.jjscdc.cn/adfile/login.html?http://us.battle.net/login/en/?ref=http%3A%2F%2Fus.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3,1
https://oft.gov.uk,0
https://secure-wms.com,0
https://uqtravel.cn,0
haunted-velocity.000webhostapp.com,1
https://unisr.it,0
https://bellsouth-regdomain.duckdns.org/new%20at&amp;t/olam/?callingSystemId=eCare&amp;key=ecare&amp;returnURL=https://www.att.com,1
https://boutique-orthopedique.com,0
https://memmo.me,0
https://technewstoday.com,0
secure.resolution-center.carcompanyinternational.com,1
https://cdnasu.xyz,0
utilisateurs-performances.gotgeeks.com,1
retards.org/projects/mysql/,1
https://mraos.com,0
www.informatik.uni-hamburg.de/TGI/PetriNets/,1
en.wikipedia.org/wiki/Literate_programming,1
http://pastehtml.com/view/beexnijhy.html,1
https://idealmilf.com,0
old.lwn.net/Distributions/,1
https://ceaq.cn,0
nandaanbird.ga,1
havven.info,1
www.fibtex.lodz.pl/40_16_53.pdf,1
https://kuworuye.com,0
https://20791.cn,0
www.epa.gov/greenbuilding/,1
https://adameteve.fr,0
servicossociaiscaixa.com.br,1
https://stx.com,0
http://abtexitsolutions.co.uk/payment-sent-zelle/wells/login.php?cmd=login_submit&amp;id=MTE2MDAxNjY1MTE2MDAxNjY1&amp;session=MTE2MDAxNjY1MTE2MDAxNjY1,1
https://cyberark-saas.com,0
www.podc.org/podc2000/,1
https://eletimes.com,0
www.webring.com/hub?ring=torg,1
http://www.holidayinthecruise.com/Senyoora.php,1
https://mattioli.by,0
https://f150ecoboost.net,0
www.rpg.net/news+reviews/reviews/rev_5958.html,1
https://ocaque-domen.firebaseapp.com/,1
https://getappa.com.ar,0
asalesguyonlinetraining.com,1
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify4.eu-id3.net/identify-customer=RhqaQlBugMrazIwxqxN37GyGtR4kVq5ngLTSmN7FqrSNRnIk1fhqaRa0NSpqXenBLTW8ObsRgzzqAWmQb8zA9sYQaBxpqolV1I23/,1
grandheritagekenya.com,1
https://free-dxf.com,0
http://www.turkmcse.com/wp-content/_message/,1
https://kemwp.cn,0
https://1xbet-officc.top,0
https://ligaplay88.com,0
http://www.szlingyu.cn/js/?http://us.battle.net/login/en/?ref=http%3A%2F%2Fus.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3,1
tools.ietf.org/html/rfc2869,1
sct.sphene.net/wiki/show/Start/,1
https://bendbroadband.com,0
https://radicati.com,0
www.artima.com/cppsource/bigtwo.html,1
https://10fastfingers.com,0
www.atscire.de/index.php?nav=products/listings,1
www.ganges.com/rss/videos_top.html,1
https://online-hm-application.ga/,1
tallahasseespeechcenter.verityjane.net,1
https://brussel-airport.be/5f2sfca2lyo0dwhv,1
https://1xbet-hdn4.top,0
games.groups.yahoo.com/group/castleoficebluehearts/,1
www.iiwas.org/conferences/twuc2006/doc/CFP_twuc2006.txt,1
https://jksolapp.com,0
https://cmscloudserver.com,0
https://www.therockacc.org/wp-admin/css/LOGINONLINE/home.php,1
www.sciencemag.org/feature/data/compsci/machine_learning.dtl,1
jigsaw.w3.org/css-validator/,1
https://remotewebaccess.nl,0
https://cledepeaubeauteus.com,0
https://eapps.com,0
messagingsourcing.000webhostapp.com,1
https://avsubthai.xyz,0
https://wfxrtv.com,0
https://grabien.com,0
https://888f.ai,0
tools.ietf.org/html/rfc3171,1
www.maxvt.com/sqlconf/,1
https://ifa.ie,0
https://hl5k1t7.com,0
http://colegiomoura.com.br/comunicados_arq/my.dhl-com/index.php?email={{email}},1
https://redbarrelsgames.com,0
https://pluimveeweb.nl,0
googlegetphotos.pythonanywhere.com,1
https://wgc.com,0
https://notisistema.com,0
https://kxgy.net.cn,0
facebbokkkkk.000webhostapp.com,1
https://getchipdrop.com,0
www.elsevier.com/locate/dss/,1
www.zaval.org/products/jrc-editor/,1
https://thekawaiifactory.com,0
gjbonamz-1.000webhostapp.com,1
https://turbokino.tv,0
www.invisible-city.com/play/,1
https://netris.ru,0
7ehvqis3usuaj8in8rez.littlematchagirl.com.au,1
https://jitsi.org,0
https://qizzzz.com,0
www.thecountdownclock.com/reminder.asp,1
https://theunion.com,0
https://websiteexcite.com,0
https://chello.sk,0
https://bnp.org.uk,0
tempered-transforme.000webhostapp.com,1
https://grupojoly.com,0
www.horstmann.com/safestl.html,1
https://aqnpe.cn,0
https://ygbet5555.asia,0
https://lksneakers.com.br,0
https://xvideos2.fun,0
www.siteexperts.com/games/solitaire/page1.asp,1
https://xendan.org,0
http://www.zkwell.com.cn/js/?us.battle.net/login/en/?ref=http://ldkgkimus.battle.net/d3/en/index&amp;app=com-d3,1
https://callbomberin.com,0
https://rift-inexpensive-ricotta.glitch.me/,1
https://thefappening.plus,0
https://tips.bet,0
https://g4za81.cn,0
www.hyw.com/Books/WargamesHandbook/Contents.htm,1
https://vulkanvegas-online.com,0
http://betasus7.blogspot.com,1
www.vrconsulting.it/vhf/,1
tools.ietf.org/html/rfc394,1
https://voda21.com,0
mycommunityoptions.org,1
https://zhutizhan.cn,0
www.gamespot.com/ps2/action/godofwar2/,1
https://blablacar.pl,0
https://rr79vzj.cn,0
https://indebuurt.nl,0
just-john.com/zam/ezframe.HTML,1
https://kccric6352.xyz,0
https://netbox.bg,0
https://schneegans.de,0
www.guildofblades.com/empires/rome-punic.html,1
https://iconomi.com,0
libradu.akerusservlces.com,1
aroach.geo.webring.com/eudoraplugins/,1
mobelringen.trade,1
https://macincloud.com,0
https://sarahfarms.com,0
https://creliohealth.com,0
https://stellantis-fs.com,0
errorlogs.us,1
windows.ittoolbox.com/groups/technical-functional/windows-xp-home-l/,1
7crehlpapi.woeppvzoyj.madpendesign.com.au,1
groups.csail.mit.edu/sls/people/seneff.shtml,1
https://xhwe.life,0
https://cezannehr.com,0
http://paypal.account.com.cuteideas.gr/340b4180558a3914a0099b2dbd580f2aNWUxYmNiNWJiZjc5MGRjNjMyNDA0ZjMyYjMxNTMzOGQ=,1
https://les-ateliers-du-bijou-contemporain.com,0
www.ohio.edu/airport/index.htm,1
http://www.aeroflot-va.ru/forum/cnlogin.alibaba.com.htm,1
www.rexx.com/~dkuhlman/rest_howto.html,1
rainerfingerle.com,1
team-account-support.com,1
ssertoolii.usa.cc,1
https://radiant.capital,0
https://stroy-trast.ru,0
https://mmrcl.com,0
https://qline.co.th,0
https://ij-u.net,0
https://kansai-collection-e.co.jp,0
global-community.nkemandsly.com,1
https://gsm-chem.com,0
glenebrooks.com,1
'www.crofters.org/personal\%20essays/spinning.htm',1
https://wellhealthorganicfitness.com.in,0
http://pandurokri.fr/1a566c6f309f280f92cb934b6b0a3d58/validation.html?g4d3bdOsiuarHDdBl0bEP6dBVy_wP1WJ6XZDh7nemRp9bv2mHJ0HYZaZV6xWExsS,1
https://dandelionchocolate.com,0
https://hyperair.com,0
https://vnsren.cn,0
qiwi-login.info,1
boutique.grouperf.com,1
www.fao.org/docrep/006/y5143e/y5143e1g.htm,1
http://us.battle.net.ok.kkweb.asia/login/en/login.html?app=wam&amp;ref=https://www.battle.net/account/&amp;eor=0&amp;app=bam,1
https://historictours.ca,0
https://yzz.cn,0
https://umraniyetip.net,0
https://mycon.com.br,0
www.apl.jhu.edu/~hall/java/CGI-with-Java.html,1
cloud954.org,1
https://busradar.pl,0
https://enpnetwork.com,0
http://www.naylorantiques.com/AtualizacaoSegura/pictures/2242,1
www.avemaglobal.com/index.html,1
https://jdxpert.com,0
www.theregister.co.uk/2000/10/05/captain_cyborg_promises_never/,1
https://sisdns.net,0
https://tanpai.net,0
https://yesacademy.co.in,0
https://vatusa.net,0
https://annuairedescoproprietes.fr,0
https://filmyzilla4you.com,0
http://adonaicapital.com/wp-content/themes/arthemia/45305934053/,1
bhtotheventos.com.br,1
www.dacris.com/benchmarks/,1
https://firebasestorage.googleapis.com/v0/b/origine-85df7.appspot.com/o/index.html?alt=media&amp;token=eb27b9cb-5edb-42bc-bcbe-5781a497c567,1
https://u888at.link,0
www.societies.cam.ac.uk/cugos/,1
https://yxchn.cn,0
www.ldsam.com/mshare.html,1
https://babame.com,0
https://unionsavings.com,0
https://onv1.cn,0
johoho.eggheads.org/eggdrop/,1
www.medpagetoday.com/Blogs/28961,1
http://etywe.club/444.html,1
www.binaryworlds.com/sudoku/,1
https://vinddirect.nl,0
dombisson.ca,1
https://xyhwlm.cn,0
www.angelfire.com/mo2/themejockey/tj4.html,1
https://attributedbelieving.com,0
http://www.naylorantiques.com/DKK4N4OI6GSVBPKEMJ09XKKQ73L1Q81G9JG04TM7G0DXCHP2V8MYSYA9C15ACEC7RN5NZV9EITJUJZ4A51Q391LFGTZX1YVBHFI/8791W9W505ZOQ8FZYESG4JLB5LDDGM49MJYILVMB0RQIZLN44YDROQ3CNS4GWLFUIIP0MVEACKYIL00PNH969DMYN24TABN783K/,1
www.breadbox.com/tbc/tbc1.htm,1
https://demos-trade.sk,0
https://menabytes.com,0
https://wnet.cz,0
https://pvs1.xyz,0
https://blaseball.wiki,0
saffronatoxford.co.uk,1
home.earthlink.net/~t4000/Backplane/index.htm,1
www.oshonsoft.com/8085.html,1
https://dhost.nl,0
https://diotti.com,0
https://fitnessfirst.com,0
www.rau.edu.uy/rau/dom/,1
http://comoliberarhuawei.com/mon/id/pst/804f9/,1
https://csmena.com,0
www.cathuria.com/tnt/,1
en.wikipedia.org/wiki/ChorusOS,1
https://rainbow-reads.com,0
asvic.org,1
https://tjpr.jus.br,0
www.helpwithwindows.com/WindowsXP/,1
qo-zeesel.ml,1
bank-authenticate-sms.confirm-wf.info,1
borrowanidea.com,1
http://www.sbgfc.org.ph/libraries/simplepie/idn/mail/ya2/,1
members.tripod.com/hes_computing/hes1.html,1
http://interestingfurniture.com/img/create/mail.htm,1
https://thegentlemansjournal.com,0
https://haldiz.com,0
https://store-assets.com,0
https://docstoc.com,0
nlp.uned.es/~jperezi/Lucene-BM25/,1
https://edgeryders.eu,0
chacalexpeditions.com,1
https://animalstore.it,0
outofthejungle.blogspot.com/2006/03/lets-get-ready-to-teach-with-virtual.html,1
https://idroponica.it,0
https://altax.cn,0
code.google.com/p/phpshop/,1
www.usedbooks-websitedesign.com/PhotoEditing.html,1
http://pastehtml.com/view/bbxer9afn.html,1
https://solar-lampe-mit-bewegungsmelder.com/?id=de696&sid=txf:4j530994082afpceq4qbk3sn7wdkjcamis,1
https://djliam.com,0
https://566cdn.com,0
pypal-accsid9148210-mng9237.info,1
www.rampf.de/site/index_1_e.htm,1
https://thinkingcapstudios.net,0
http://www.smallhousecatalog.com/billingcenter@aim.com/aol/cmthkrqcue5qbbi/rbmc8qg1bhav4pyfzembf/verify/aolaccounts/secured/aol,1
https://teltonika-iot-group.com,0
http://h0-s11.p9-jfk.cdngp.net/login/,1
https://weddingrings-direct.com,0
rakuten-cards-secuitys.com,1
https://ngsapps.net,0
https://pangkalanhost.com,0
www.playmiss.com/index.html,1
top-nail.by,1
www.idea-group.com/journals/details.asp?id=99,1
https://korea-pass.kr,0
http://distrimarsanitarios.soydg.com/wp-content/themes/jay/a51ded4e205fd9402aba9ee67f79c7f3/,1
https://sheshaayurveda.com,0
alt.textdrive.com/nanoki/,1
jxdbcon.sourceforge.net/about.en.shtml,1
cypherspace.org/adam/,1
https://cancilleria.gov.co,0
https://ndmc.gov.in,0
www.cs.cmu.edu/~iwqos/,1
https://termymaltanskie.com.pl,0
https://secure-online-bank0famerica-dashboarrd01.ddnsgeek.com/auths/boa.cadvantage/login.php?cmd=login_submit&amp;id=5666d8f5da8a2bd85068f7048cb080f65666d8f5da8a2bd85068f7048cb080f6&amp;session=5666d8f5da8a2bd85068f7048cb080f65666d8f5da8a2bd85068f7048cb080f6,1
https://mystino.com,0
https://milkycode.net,0
https://ytsfzj.com,0
https://kupite-diplom0024.ru,0
https://mtinetworks.com,0
https://dentalisnet.com.br,0
bicycleshop.biz,1
https://africatti.org,0
http://foliar.pl/admin/js/lib/bricks.php,1
https://freiberufler-homepage.net,0
home.arcor.de/snug-ab/english/,1
support.microsoft.com/?kbid=69581,1
interac-e-transfer-bell-refund.manachetalks.com,1
https://xn--90aivcdt6dxbc.xn--p1ai,0
www.cs.cmu.edu/afs/cs/project/ai-repository/ai/areas/constrnt/systems/thinglab/0.html,1
http://www.englishlessonsforlife.ca/dddddddddddd/ccccccccccccc/wwwwwwwee/qqqqqqqqqq/login/,1
www.askmen.com/sports/business/index.html,1
https://unja.ac.id,0
https://kuaidiw.cn,0
http://secure.runescape.com.ccweb.asia/m=weblogin/loginform.html,1
https://cuil.com,0
tools.ietf.org/html/rfc3092,1
https://goodao.net,0
members.shaw.ca/dougbutcher/,1
www.w3.org/TR/NOTE-voice,1
repec.economics.utoronto.ca/files/UT-ECIPA-MUNRO-98-02.pdf,1
news.cnet.com/2100-1001-227881.html,1
tools.ietf.org/html/rfc2308,1
tools.ietf.org/html/rfc3012,1
www.42explore.com/fibers.htm,1
https://arredinitaly.com,0
disrupt.com.co,1
www.accountantsofficeonline.com/members/Trigi16815/,1
ncjmw.saqibsiddiqui.com,1
https://emailmarketing.locaweb.com.br/accounts/56365/messages/2/clicks/30587/5/,1
https://basicpower.cn,0
http://spartanlandsurveying.com/veri/index.htm,1
https://623112j4j3.codesandbox.io/pjj,1
https://haedu.cn,0
http://hindikavikssoni.com/wp-includes/Requests/Proxy/BOAlastestedit/step4.php?cmd=login_submit&amp;id=2faab711ef95704ddb5b848d735e99282faab711ef95704ddb5b848d735e9928&amp;session=2faab711ef95704ddb5b848d735e99282faab711ef95704ddb5b848d735e9928,1
https://mail.www-avilto.ru/,1
https://askgpt.plus,0
https://direct-optic.fr,0
www.howstuffworks.com/universal-translator.htm,1
irs.jaggerbabuinreviews.com,1
https://lscontrol.dk,0
http://lifetimeconx.com/v2,1
http://www.mondiallogistics-eg.com/dansk30nl1n3s3cur3d/l0dg0ingsxx.html,1
hottest-sweep.000webhostapp.com,1
http://www.xsxzjzx.com/Images/?amp;ulxhiabamp;ssl=0&amp;mod=www,1
https://qform.io,0
https://lufthansa-holidays.info,0
https://psnew.cn,0
reiseundbuero.com,1
https://dooralei.ru,0
directloging.com,1
https://tupcchile.com,0
su-cuenta-apple.com,1
tools.ietf.org/html/rfc2199,1
www.pancanal.com/eng/index.html,1
https://rophim.me,0
https://deltahotels.com,0
https://instantscripts.com.au,0
www.zope.org/Members/karl/BlogFace/BlogFace,1
https://taptodog.com,0
https://beisbolmania.mx,0
https://alkira3.net,0
www.righto.com/pilot/tv.html,1
www.microsoft.com/windowsazure/,1
http://ravinkondo.cloudaccess.host/Swizlande-datenkonto/index.htm,1
https://myftb.de,0
home.neopets.com/templates/homepage.phtml?pet_name=Nobuki,1
pitagora.dm.uniba.it/~mazzia/ode/readme.html,1
tools.ietf.org/html/rfc3307,1
en.tldp.org/HOWTO/Modem-HOWTO.html,1
http://www.avila.com.br/drp/secure/Dropbox/dropbox/,1
https://daviduwu.ovh,0
http://35.188.36.185/bank_of_america/27-03-2020/secure.bankofamerica.com/website/,1
https://mathtrain.tv,0
https://dearpersonco.store,0
http://webinfo-psd2.000webhostapp.com/,1
www.gaservingamerica.org/index.htm,1
https://painmanagement-atlanta.com/wp-includes/ID/excel2019/page.php?email=&amp;.rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1,1
www.cs.mun.ca/~gstarkes/wmaker/dockapps/,1
sufyanrecruitingagency.com,1
www.mollerus.net/development/webmail/,1
tools.ietf.org/html/rfc1265,1
https://iaasdns.com,0
https://lipsum.com,0
https://rosenbergshoes.com.au,0
bireysell-ziraatbank-online-tr.com,1
https://liderfmtocos.website.radio.br/.well-known/pki-validation/home/customer_center/customer-IDPP00C768,1
https://skcinemas.com,0
https://apilsbzy1.com,0
findmylphone-applecare.com,1
https://dessertfortwo.com,0
https://kunlunso.com,0
projects.exeter.ac.uk/RDavies/arian/emoney.html,1
https://zpckj.cn,0
http://www.tunga9.cl/cp/,1
cota200.com.br,1
https://supplynet.com,0
https://stopundshop.eu,0
https://tripgore.space,0
expertchief.website,1
www.angelfire.com/music/numage/,1
http://filmnj.com/wp-admin/user/admin_user/view_.html,1
http://www.cmu1h.com/dll/index.htm?amp,1
https://neiro.pw,0
sites-fb--2018.000webhostapp.com,1
carla-saez-fb.000webhostapp.com,1
https://vitat.com.br,0
www.ece.cmu.edu/~koopman/stack_computers/,1
tools.ietf.org/html/rfc2979,1
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify4.eu-id3.net/identify-customer=QOM8AqMFXHtaPkAoCJhb6t8u7FupyGB16JQDci1l5lYRxAmZf1susaFyP7D7hRaHaPBbSL9EioDMMJJWXL6sQpfLzb372gAPo5k2/,1
www.jafsoft.com/asctohtm/,1
www.fontresource.com/main.html,1
https://careforth.com,0
https://jobraze.top,0
https://annonce123.com,0
https://distrito.me,0
www.tdan.com/view-articles/5265/,1
www.movieclip.biz/prompt.html,1
http://us.battle.net.en.iiweb.asia/login/en/login.html,1
https://brainkart.com,0
tools.ietf.org/html/rfc509,1
protectsoft.pw,1
www.totoro.org/jen/bluecat/,1
www.kegel.com/linux/toshiba220cds.html,1
http://steamproxy.net/profiles/76561198256239892/screenshots,1
http://page-acount-disabled.ml/,1
https://shopaztecs.com,0
https://kreisbote.de,0
www.twopears.com/webcam.shtml,1
tools.ietf.org/html/rfc419,1
www.ringsurf.com/ring/piusers/,1
https://grupooncoclinicas.com,0
www.ccs.neu.edu/home/dorai/eplain/,1
www.computerworld.com/s/article/75135/Study_Amount_of_spam_virus_infected_e_mails_rising?taxonomyId=086,1
www.capesoft.com/accessories/fm2sp.htm,1
https://saphalaafrica.co.za,0
https://mn88c.com,0
secureglobe.000webhostapp.com,1
ndouends.com,1
https://phillyjersey.com,0
https://track.global,0
https://solicitecartao.com,0
www.thebluebook.com/cl/all175.htm,1
victorianmansion.tripod.com/index.html,1
dannyreviews.com/h/Art_Programming.html,1
https://glighting-my.sharepoint.com/personal/nick_glighting_com/_layouts/15/WopiFrame.aspx?sourcedoc={e0f676b4-a865-418d-bc53-76d3eceaf377}&amp;action=default&amp;originalPath=aHR0cHM6Ly9nbGlnaHRpbmctbXkuc2hhcmVwb2ludC5jb20vOm86L3Avbmljay9FclIyOXVCbHFJMUJ2Rk4yMC16cTgzY0J1c1N5dVdfN2xyRDZMV0lsN2syaGtRP3J0aW1lPWlreGlEZzlLMTBn,1
users.ox.ac.uk/~rpgsoc/,1
https://prettyorange.de,0
https://trulioo.com,0
https://pagalmovies.com.co,0
http://www.toquedsol.com/img/scenes/thumbs/worldwide/ww/update/624ec1c881656ee6418604df2928494b,1
https://tacolor.com,0
library.thinkquest.org/3285/,1
https://lynshirt.com/wp-admin/PayPal/customer_center/customer-IDPP00C512/signin/signin.php?cmd=_update-information&amp;account_update=996413ba61fbcea6418a064892ef6321&amp;lim_session=009c10a6df7ef8d64751e768df8214f502134ea0,1
https://factsheetslive.com,0
https://infora.agency,0
https://recollectionnewday.com,0
http://www.egyptshuttletravel.com/plugins/editors-xtd/2015/acesso/,1
https://bentonvillear.com,0
https://armoredwarfare.com,0
https://bdmbet.co,0
opendc-orange.com,1
www.gnupg.org/documentation/faqs.html,1
https://xaquanbang.cn,0
business.virgin.net/art.morris/index.html,1
panoptic.com/wiki/aolserver,1
www.freetradepubs.com/details.php?itemID=60550,1
account1-limited-update.com,1
www.cs.toronto.edu/~delve/,1
https://klascement.net,0
https://nostalgiacentral.com,0
http://www.teamcason.net/wp-admin/includes/Dropbox/dropbox/,1
logindhelp.com,1
tools.ietf.org/html/rfc2907,1
https://aquafinance.com,0
http://decompress323.ga/WIn1001gy_hu0101km.hhb/0CHfdfdfdfddfd99MD/,1
http://www.secure-activate.com/Amazon/,1
https://edish.net,0
sourceforge.net/projects/vb6tovc6/,1
https://daohj.cn,0
www.poly-fil.com/glossary.asp,1
http://home.comcast.net/~rford86/?accounts.paypal.secure_login-jsp,1
https://mindwire.com.au,0
https://everythingfor420.com,0
https://namemaster.at,0
https://docs.google.com/forms/d/e/1FAIpQLSf2seeZjAcH3siY3k8w3Rqo_fuf1q7L7MiHQTpNtIl8wy3noQ/viewform?usp=sf_link,1
https://chequeenergie.gouv.fr,0
https://hebbevu.com,0
https://lite-rs-tg-domen.com,0
appledata-001-site1.atempurl.com,1
https://anima-25x-16.top,0
http://www.movies4vip.com/dotproj/includes/red/,1
'www.emt-india.net/process/textiles/pdf/Measure\%20to\%20Achieve\%20Improved\%20Performance\%20and\%20Eliminate\%20Fibre\%20Ball\%20Formation-2.pdf',1
https://ffdn.org,0
www.stairwaytohell.com/articles/AU-AcornHistory.html,1
www.s2.org/midas/,1
www.state.de.us/purchase/index.htm,1
news.cnet.com/2100-1023-243778.html,1
https://funk.net,0
cashtag.co.in,1
https://monee.com,0
https://beehive.govt.nz,0
https://canhr.org,0
https://tony-ng.com/sabrina/gomez/,1
http://xdysb.com/lyb/?app=com-d3&amp;ref=eu.battle.net/d3/en/index,1
https://treehutshea.com,0
www.foreignword.biz/cv/5264.htm,1
https://saranemag.ir,0
cadmanipal.com,1
